time,odds,competitor
0.5358109474182129,2.6777777777777776,2
0.5358109474182129,4.066666666666667,3
0.5560359954833984,1.1,0
0.5560359954833984,1.3705882352941174,1
0.5560359954833984,2.6777777777777776,2
0.5560359954833984,4.066666666666667,3
0.5693638324737549,1.1,0
0.5693638324737549,1.3705882352941174,1
0.5693638324737549,2.6777777777777776,2
0.5693638324737549,4.066666666666667,3
0.5945379734039307,1.1,0
0.5945379734039307,1.3705882352941174,1
0.5945379734039307,2.6777777777777776,2
0.5945379734039307,4.066666666666667,3
0.6121687889099121,1.1,0
0.6121687889099121,1.3705882352941174,1
0.6121687889099121,3.025,2
0.6121687889099121,4.066666666666667,3
0.6265268325805664,1.1,0
0.6265268325805664,1.3705882352941174,1
0.6265268325805664,3.025,2
0.6265268325805664,4.066666666666667,3
0.6573379039764404,1.1,0
0.6573379039764404,1.3705882352941174,1
0.6573379039764404,3.025,2
0.6573379039764404,4.066666666666667,3
0.6719000339508057,1.1,0
0.6719000339508057,1.3705882352941174,1
0.6719000339508057,3.025,2
0.6719000339508057,4.066666666666667,3
0.687734842300415,1.1,0
0.687734842300415,1.4625,1
0.687734842300415,3.025,2
0.687734842300415,4.066666666666667,3
0.7397878170013428,1.1,0
0.7397878170013428,1.4625,1
0.7397878170013428,3.025,2
0.7397878170013428,4.066666666666667,3
0.7552189826965332,1.1,0
0.7552189826965332,1.4625,1
0.7552189826965332,3.025,2
0.7552189826965332,4.066666666666667,3
0.7753100395202637,1.1,0
0.7753100395202637,1.4625,1
0.7753100395202637,3.025,2
0.7753100395202637,4.9,3
0.7909688949584961,1.1,0
0.7909688949584961,1.4625,1
0.7909688949584961,3.025,2
0.7909688949584961,4.9,3
0.806373119354248,1.1,0
0.806373119354248,1.4625,1
0.806373119354248,3.025,2
0.806373119354248,4.9,3
0.8222498893737793,1.1,0
0.8222498893737793,1.4625,1
0.8222498893737793,3.025,2
0.8222498893737793,4.9,3
0.8435180187225342,1.1,0
0.8435180187225342,1.4625,1
0.8435180187225342,4.066666666666667,2
0.8435180187225342,4.9,3
0.8614959716796875,1.1,0
0.8614959716796875,1.4625,1
0.8614959716796875,4.066666666666667,2
0.8614959716796875,4.9,3
0.8875958919525146,1.1,0
0.8875958919525146,1.4625,1
0.8875958919525146,4.066666666666667,2
0.8875958919525146,4.9,3
0.9051270484924316,1.1,0
0.9051270484924316,1.4625,1
0.9051270484924316,4.066666666666667,2
0.9051270484924316,4.9,3
0.9301900863647461,1.1,0
0.9301900863647461,1.5666666666666667,1
0.9301900863647461,3.0666666666666673,2
0.9301900863647461,4.9,3
0.951624870300293,1.4625,0
0.951624870300293,1.5666666666666667,1
0.951624870300293,3.0666666666666673,2
0.951624870300293,6.15,3
0.9707398414611816,1.9833333333333334,0
0.9707398414611816,1.5666666666666667,1
0.9707398414611816,3.0666666666666673,2
0.9707398414611816,6.15,3
0.995866060256958,2.172727272727273,0
0.995866060256958,1.3666666666666665,1
0.995866060256958,3.0666666666666673,2
0.995866060256958,6.15,3
1.0140020847320557,2.172727272727273,0
1.0140020847320557,1.2666666666666664,1
1.0140020847320557,3.0666666666666673,2
1.0140020847320557,6.15,3
1.0517840385437012,2.172727272727273,0
1.0517840385437012,1.3666666666666665,1
1.0517840385437012,3.0666666666666673,2
1.0517840385437012,6.15,3
1.0679168701171875,2.4,0
1.0679168701171875,1.3666666666666665,1
1.0679168701171875,3.0666666666666673,2
1.0679168701171875,6.15,3
1.0840821266174316,2.4,0
1.0840821266174316,1.3666666666666665,1
1.0840821266174316,3.0666666666666673,2
1.0840821266174316,6.15,3
1.1021568775177002,2.4,0
1.1021568775177002,1.3666666666666665,1
1.1021568775177002,3.0666666666666673,2
1.1021568775177002,6.15,3
1.1178967952728271,2.4,0
1.1178967952728271,1.3666666666666665,1
1.1178967952728271,3.0666666666666673,2
1.1178967952728271,6.15,3
1.1339161396026611,2.4,0
1.1339161396026611,1.3666666666666665,1
1.1339161396026611,3.0666666666666673,2
1.1339161396026611,6.15,3
1.1492960453033447,2.4,0
1.1492960453033447,1.3666666666666665,1
1.1492960453033447,3.0666666666666673,2
1.1492960453033447,6.15,3
1.1650149822235107,2.6777777777777776,0
1.1650149822235107,1.3666666666666665,1
1.1650149822235107,3.0666666666666673,2
1.1650149822235107,6.15,3
1.1811208724975586,2.6777777777777776,0
1.1811208724975586,1.1,1
1.1811208724975586,3.0666666666666673,2
1.1811208724975586,8.233333333333334,3
1.202045202255249,2.6777777777777776,0
1.202045202255249,1.4666666666666666,1
1.202045202255249,3.0666666666666673,2
1.202045202255249,8.233333333333334,3
1.2221989631652832,2.6777777777777776,0
1.2221989631652832,1.4666666666666666,1
1.2221989631652832,4.066666666666667,2
1.2221989631652832,8.233333333333334,3
1.2425858974456787,2.6777777777777776,0
1.2425858974456787,1.4666666666666666,1
1.2425858974456787,4.066666666666667,2
1.2425858974456787,8.233333333333334,3
1.2582781314849854,3.471428571428571,0
1.2582781314849854,1.4666666666666666,1
1.2582781314849854,4.066666666666667,2
1.2582781314849854,8.233333333333334,3
1.2748479843139648,3.471428571428571,0
1.2748479843139648,1.4666666666666666,1
1.2748479843139648,4.066666666666667,2
1.2748479843139648,8.233333333333334,3
1.290381908416748,3.471428571428571,0
1.290381908416748,1.4666666666666666,1
1.290381908416748,4.066666666666667,2
1.290381908416748,12.4,3
1.3207688331604004,3.471428571428571,0
1.3207688331604004,1.4666666666666666,1
1.3207688331604004,4.066666666666667,2
1.3207688331604004,12.4,3
1.3363409042358398,4.066666666666667,0
1.3363409042358398,1.4666666666666666,1
1.3363409042358398,4.066666666666667,2
1.3363409042358398,12.4,3
1.3517050743103027,4.066666666666667,0
1.3517050743103027,1.4666666666666666,1
1.3517050743103027,3.0666666666666673,2
1.3517050743103027,12.4,3
1.3734188079833984,4.066666666666667,0
1.3734188079833984,1.4666666666666666,1
1.3734188079833984,3.0666666666666673,2
1.3734188079833984,12.4,3
1.3898210525512695,4.066666666666667,0
1.3898210525512695,1.4666666666666666,1
1.3898210525512695,3.0666666666666673,2
1.3898210525512695,12.4,3
1.4033570289611816,4.066666666666667,0
1.4033570289611816,1.4666666666666666,1
1.4033570289611816,3.0666666666666673,2
1.4033570289611816,12.4,3
1.4314007759094238,4.066666666666667,0
1.4314007759094238,1.4666666666666666,1
1.4314007759094238,3.0666666666666673,2
1.4314007759094238,12.4,3
1.4517529010772705,4.066666666666667,0
1.4517529010772705,1.4666666666666666,1
1.4517529010772705,3.0666666666666673,2
1.4517529010772705,12.4,3
1.4882941246032715,4.066666666666667,0
1.4882941246032715,1.4666666666666666,1
1.4882941246032715,3.0666666666666673,2
1.4882941246032715,12.4,3
1.5044379234313965,4.066666666666667,0
1.5044379234313965,1.4666666666666666,1
1.5044379234313965,3.0666666666666673,2
1.5044379234313965,12.4,3
1.5282788276672363,4.9,0
1.5282788276672363,1.4666666666666666,1
1.5282788276672363,3.0666666666666673,2
1.5282788276672363,11.4,3
1.546375036239624,4.9,0
1.546375036239624,1.4666666666666666,1
1.546375036239624,3.0666666666666673,2
1.546375036239624,11.4,3
1.5615530014038086,4.9,0
1.5615530014038086,1.4666666666666666,1
1.5615530014038086,3.0666666666666673,2
1.5615530014038086,11.4,3
1.5879828929901123,4.9,0
1.5879828929901123,1.4666666666666666,1
1.5879828929901123,3.0666666666666673,2
1.5879828929901123,11.4,3
1.6031310558319092,4.9,0
1.6031310558319092,1.4666666666666666,1
1.6031310558319092,3.0666666666666673,2
1.6031310558319092,11.4,3
1.6351709365844727,4.9,0
1.6351709365844727,1.4666666666666666,1
1.6351709365844727,4.066666666666667,2
1.6351709365844727,11.4,3
1.6510241031646729,4.9,0
1.6510241031646729,1.4666666666666666,1
1.6510241031646729,4.066666666666667,2
1.6510241031646729,11.4,3
1.673415184020996,4.9,0
1.673415184020996,1.4666666666666666,1
1.673415184020996,4.066666666666667,2
1.673415184020996,10.4,3
1.6874709129333496,6.15,0
1.6874709129333496,1.4666666666666666,1
1.6874709129333496,4.066666666666667,2
1.6874709129333496,10.4,3
1.7142179012298584,6.15,0
1.7142179012298584,1.4666666666666666,1
1.7142179012298584,4.066666666666667,2
1.7142179012298584,10.4,3
1.73152494430542,6.15,0
1.73152494430542,1.4666666666666666,1
1.73152494430542,3.0666666666666673,2
1.73152494430542,10.4,3
1.7473030090332031,6.15,0
1.7473030090332031,1.4666666666666666,1
1.7473030090332031,3.0666666666666673,2
1.7473030090332031,10.4,3
1.7616517543792725,6.15,0
1.7616517543792725,1.4666666666666666,1
1.7616517543792725,3.0666666666666673,2
1.7616517543792725,10.4,3
1.7776799201965332,6.15,0
1.7776799201965332,1.4666666666666666,1
1.7776799201965332,3.0666666666666673,2
1.7776799201965332,10.4,3
1.7981829643249512,6.15,0
1.7981829643249512,1.4666666666666666,1
1.7981829643249512,2.0666666666666673,2
1.7981829643249512,10.4,3
1.813567876815796,6.15,0
1.813567876815796,1.4666666666666666,1
1.813567876815796,2.0666666666666673,2
1.813567876815796,10.4,3
1.8456838130950928,6.15,0
1.8456838130950928,1.4666666666666666,1
1.8456838130950928,1.1,2
1.8456838130950928,10.4,3
1.8618237972259521,6.15,0
1.8618237972259521,1.4666666666666666,1
1.8618237972259521,1.1,2
1.8618237972259521,10.4,3
1.8775479793548584,6.15,0
1.8775479793548584,1.4666666666666666,1
1.8775479793548584,1.1,2
1.8775479793548584,10.4,3
1.8937840461730957,6.15,0
1.8937840461730957,1.4666666666666666,1
1.8937840461730957,1.1,2
1.8937840461730957,10.4,3
1.909074068069458,6.15,0
1.909074068069458,1.4666666666666666,1
1.909074068069458,1.1,2
1.909074068069458,10.4,3
1.925137996673584,6.15,0
1.925137996673584,1.4666666666666666,1
1.925137996673584,1.1,2
1.925137996673584,10.4,3
1.9501049518585205,5.15,0
1.9501049518585205,1.4666666666666666,1
1.9501049518585205,1.1,2
1.9501049518585205,10.4,3
1.9660699367523193,6.15,0
1.9660699367523193,1.4666666666666666,1
1.9660699367523193,1.1,2
1.9660699367523193,10.4,3
1.9822399616241455,6.15,0
1.9822399616241455,1.4666666666666666,1
1.9822399616241455,1.1,2
1.9822399616241455,10.4,3
1.9967000484466553,8.233333333333334,0
1.9967000484466553,1.4666666666666666,1
1.9967000484466553,1.1,2
1.9967000484466553,10.4,3
2.0131990909576416,8.233333333333334,0
2.0131990909576416,1.4666666666666666,1
2.0131990909576416,1.1,2
2.0131990909576416,10.4,3
2.0566940307617188,8.233333333333334,0
2.0566940307617188,1.4666666666666666,1
2.0566940307617188,1.1,2
2.0566940307617188,10.4,3
2.0731208324432373,8.233333333333334,0
2.0731208324432373,1.4666666666666666,1
2.0731208324432373,1.1,2
2.0731208324432373,10.4,3
2.0938711166381836,8.233333333333334,0
2.0938711166381836,1.4666666666666666,1
2.0938711166381836,1.1,2
2.0938711166381836,10.4,3
2.1099507808685303,8.233333333333334,0
2.1099507808685303,1.4666666666666666,1
2.1099507808685303,1.1,2
2.1099507808685303,10.4,3
2.125005006790161,8.233333333333334,0
2.125005006790161,1.4666666666666666,1
2.125005006790161,1.1,2
2.125005006790161,10.4,3
2.146099090576172,8.233333333333334,0
2.146099090576172,1.4666666666666666,1
2.146099090576172,1.1,2
2.146099090576172,10.4,3
2.160644054412842,8.233333333333334,0
2.160644054412842,1.4666666666666666,1
2.160644054412842,1.1,2
2.160644054412842,10.4,3
2.176278829574585,8.233333333333334,0
2.176278829574585,1.4666666666666666,1
2.176278829574585,1.1,2
2.176278829574585,10.4,3
2.190049886703491,8.233333333333334,0
2.190049886703491,1.4666666666666666,1
2.190049886703491,1.1,2
2.190049886703491,10.4,3
2.2105021476745605,8.233333333333334,0
2.2105021476745605,1.4666666666666666,1
2.2105021476745605,1.1,2
2.2105021476745605,10.4,3
2.2262399196624756,8.233333333333334,0
2.2262399196624756,1.4666666666666666,1
2.2262399196624756,1.1,2
2.2262399196624756,10.4,3
2.245407819747925,8.233333333333334,0
2.245407819747925,1.4666666666666666,1
2.245407819747925,1.1,2
2.245407819747925,10.4,3
2.260925054550171,8.233333333333334,0
2.260925054550171,1.4666666666666666,1
2.260925054550171,1.1,2
2.260925054550171,10.4,3
2.2789649963378906,8.233333333333334,0
2.2789649963378906,1.4666666666666666,1
2.2789649963378906,1.1,2
2.2789649963378906,10.4,3
2.296088933944702,8.233333333333334,0
2.296088933944702,1.4666666666666666,1
2.296088933944702,1.1,2
2.296088933944702,10.4,3
2.3222129344940186,12.4,0
2.3222129344940186,1.4666666666666666,1
2.3222129344940186,1.1,2
2.3222129344940186,10.4,3
2.337768793106079,12.4,0
2.337768793106079,1.4666666666666666,1
2.337768793106079,1.1,2
2.337768793106079,10.4,3
2.3532629013061523,12.4,0
2.3532629013061523,1.4666666666666666,1
2.3532629013061523,1.1,2
2.3532629013061523,10.4,3
2.3842129707336426,12.4,0
2.3842129707336426,1.4666666666666666,1
2.3842129707336426,1.1,2
2.3842129707336426,10.4,3
2.4067609310150146,12.4,0
2.4067609310150146,1.4666666666666666,1
2.4067609310150146,1.1,2
2.4067609310150146,10.4,3
2.4209530353546143,12.4,0
2.4209530353546143,1.4666666666666666,1
2.4209530353546143,1.1,2
2.4209530353546143,10.4,3
2.4358928203582764,12.4,0
2.4358928203582764,1.4666666666666666,1
2.4358928203582764,1.1,2
2.4358928203582764,10.4,3
2.4574708938598633,12.4,0
2.4574708938598633,1.4666666666666666,1
2.4574708938598633,1.1,2
2.4574708938598633,10.4,3
2.4713990688323975,12.4,0
2.4713990688323975,1.4666666666666666,1
2.4713990688323975,1.1,2
2.4713990688323975,10.4,3
2.5177478790283203,12.4,0
2.5177478790283203,1.4666666666666666,1
2.5177478790283203,1.1,2
2.5177478790283203,10.4,3
2.532867908477783,12.4,0
2.532867908477783,1.4666666666666666,1
2.532867908477783,1.1,2
2.532867908477783,10.4,3
2.559267044067383,12.4,0
2.559267044067383,1.4666666666666666,1
2.559267044067383,1.1,2
2.559267044067383,10.4,3
2.5802249908447266,12.4,0
2.5802249908447266,1.4666666666666666,1
2.5802249908447266,1.1,2
2.5802249908447266,10.4,3
2.6056721210479736,12.4,0
2.6056721210479736,1.5666666666666667,1
2.6056721210479736,1.1,2
2.6056721210479736,10.4,3
2.6317930221557617,12.4,0
2.6317930221557617,1.5666666666666667,1
2.6317930221557617,1.1,2
2.6317930221557617,10.4,3
2.647883892059326,12.4,0
2.647883892059326,1.5666666666666667,1
2.647883892059326,1.1,2
2.647883892059326,10.4,3
2.6642510890960693,12.4,0
2.6642510890960693,1.5666666666666667,1
2.6642510890960693,1.1,2
2.6642510890960693,10.4,3
2.686269998550415,12.4,0
2.686269998550415,1.5666666666666667,1
2.686269998550415,1.1,2
2.686269998550415,10.4,3
2.7204761505126953,13.4,0
2.7204761505126953,1.5666666666666667,1
2.7204761505126953,1.1,2
2.7204761505126953,10.4,3
2.7359349727630615,13.4,0
2.7359349727630615,1.5666666666666667,1
2.7359349727630615,2.0666666666666673,2
2.7359349727630615,10.4,3
2.7510597705841064,11.4,0
2.7510597705841064,1.4666666666666666,1
2.7510597705841064,2.0666666666666673,2
2.7510597705841064,10.4,3
2.7768170833587646,11.4,0
2.7768170833587646,1.4666666666666666,1
2.7768170833587646,2.0666666666666673,2
2.7768170833587646,10.4,3
2.79130482673645,11.4,0
2.79130482673645,1.4666666666666666,1
2.79130482673645,2.0666666666666673,2
2.79130482673645,10.4,3
2.8069841861724854,11.4,0
2.8069841861724854,1.4666666666666666,1
2.8069841861724854,4.066666666666667,2
2.8069841861724854,10.4,3
2.8225340843200684,11.4,0
2.8225340843200684,1.1,1
2.8225340843200684,4.066666666666667,2
2.8225340843200684,10.4,3
2.8390960693359375,11.4,0
2.8390960693359375,1.1,1
2.8390960693359375,4.066666666666667,2
2.8390960693359375,10.4,3
2.8547229766845703,11.4,0
2.8547229766845703,1.4666666666666666,1
2.8547229766845703,4.066666666666667,2
2.8547229766845703,10.4,3
2.8698620796203613,11.4,0
2.8698620796203613,1.4666666666666666,1
2.8698620796203613,4.066666666666667,2
2.8698620796203613,10.4,3
2.8854310512542725,7.233333333333334,0
2.8854310512542725,1.4666666666666666,1
2.8854310512542725,4.066666666666667,2
2.8854310512542725,10.4,3
2.906282901763916,7.233333333333334,0
2.906282901763916,1.4666666666666666,1
2.906282901763916,4.066666666666667,2
2.906282901763916,10.4,3
2.923369884490967,7.233333333333334,0
2.923369884490967,1.4666666666666666,1
2.923369884490967,4.066666666666667,2
2.923369884490967,10.4,3
2.9394659996032715,7.233333333333334,0
2.9394659996032715,1.4666666666666666,1
2.9394659996032715,4.066666666666667,2
2.9394659996032715,10.4,3
2.954392910003662,7.233333333333334,0
2.954392910003662,1.4666666666666666,1
2.954392910003662,4.066666666666667,2
2.954392910003662,10.4,3
2.9721410274505615,6.233333333333334,0
2.9721410274505615,1.4666666666666666,1
2.9721410274505615,4.066666666666667,2
2.9721410274505615,10.4,3
2.9919610023498535,6.233333333333334,0
2.9919610023498535,1.4666666666666666,1
2.9919610023498535,4.9,2
2.9919610023498535,10.4,3
3.009693145751953,6.233333333333334,0
3.009693145751953,1.4666666666666666,1
3.009693145751953,4.9,2
3.009693145751953,10.4,3
3.0257577896118164,6.233333333333334,0
3.0257577896118164,1.4666666666666666,1
3.0257577896118164,4.9,2
3.0257577896118164,10.4,3
3.043429136276245,6.233333333333334,0
3.043429136276245,1.4666666666666666,1
3.043429136276245,3.0666666666666673,2
3.043429136276245,10.4,3
3.0838420391082764,6.233333333333334,0
3.0838420391082764,1.4666666666666666,1
3.0838420391082764,4.9,2
3.0838420391082764,10.4,3
3.099436044692993,6.233333333333334,0
3.099436044692993,1.4666666666666666,1
3.099436044692993,4.9,2
3.099436044692993,10.4,3
3.1446919441223145,6.233333333333334,0
3.1446919441223145,1.4666666666666666,1
3.1446919441223145,4.9,2
3.1446919441223145,10.4,3
3.165616989135742,6.233333333333334,0
3.165616989135742,1.4666666666666666,1
3.165616989135742,4.9,2
3.165616989135742,10.4,3
3.1905040740966797,6.233333333333334,0
3.1905040740966797,1.4666666666666666,1
3.1905040740966797,4.9,2
3.1905040740966797,10.4,3
3.205579996109009,6.233333333333334,0
3.205579996109009,1.4666666666666666,1
3.205579996109009,4.9,2
3.205579996109009,10.4,3
3.2212369441986084,6.233333333333334,0
3.2212369441986084,1.4666666666666666,1
3.2212369441986084,4.9,2
3.2212369441986084,10.4,3
3.2366220951080322,6.233333333333334,0
3.2366220951080322,1.4666666666666666,1
3.2366220951080322,4.9,2
3.2366220951080322,10.4,3
3.2479019165039062,6.233333333333334,0
3.2479019165039062,1.4666666666666666,1
3.2479019165039062,4.9,2
3.2479019165039062,10.4,3
3.26511287689209,6.233333333333334,0
3.26511287689209,1.4666666666666666,1
3.26511287689209,6.15,2
3.26511287689209,10.4,3
3.2796759605407715,6.233333333333334,0
3.2796759605407715,1.4666666666666666,1
3.2796759605407715,6.15,2
3.2796759605407715,10.4,3
3.29563307762146,6.233333333333334,0
3.29563307762146,1.4666666666666666,1
3.29563307762146,6.15,2
3.29563307762146,10.4,3
3.317275047302246,6.233333333333334,0
3.317275047302246,1.4666666666666666,1
3.317275047302246,6.15,2
3.317275047302246,10.4,3
3.3325350284576416,6.233333333333334,0
3.3325350284576416,1.4666666666666666,1
3.3325350284576416,6.15,2
3.3325350284576416,10.4,3
3.3490779399871826,6.233333333333334,0
3.3490779399871826,1.4666666666666666,1
3.3490779399871826,6.15,2
3.3490779399871826,10.4,3
3.363590955734253,6.233333333333334,0
3.363590955734253,1.4666666666666666,1
3.363590955734253,6.15,2
3.363590955734253,10.4,3
3.3797049522399902,6.233333333333334,0
3.3797049522399902,1.4666666666666666,1
3.3797049522399902,6.15,2
3.3797049522399902,10.4,3
3.3958799839019775,6.233333333333334,0
3.3958799839019775,1.4666666666666666,1
3.3958799839019775,6.15,2
3.3958799839019775,10.4,3
3.421259880065918,6.233333333333334,0
3.421259880065918,1.4666666666666666,1
3.421259880065918,6.15,2
3.421259880065918,10.4,3
3.4407668113708496,6.233333333333334,0
3.4407668113708496,1.4666666666666666,1
3.4407668113708496,8.233333333333334,2
3.4407668113708496,10.4,3
3.4568030834198,6.233333333333334,0
3.4568030834198,1.4666666666666666,1
3.4568030834198,8.233333333333334,2
3.4568030834198,10.4,3
3.47170090675354,6.233333333333334,0
3.47170090675354,1.4666666666666666,1
3.47170090675354,8.233333333333334,2
3.47170090675354,10.4,3
3.4975268840789795,6.233333333333334,0
3.4975268840789795,1.4666666666666666,1
3.4975268840789795,8.233333333333334,2
3.4975268840789795,10.4,3
3.517988920211792,6.233333333333334,0
3.517988920211792,1.4666666666666666,1
3.517988920211792,8.233333333333334,2
3.517988920211792,10.4,3
3.5340940952301025,6.233333333333334,0
3.5340940952301025,1.4666666666666666,1
3.5340940952301025,8.233333333333334,2
3.5340940952301025,10.4,3
3.5493509769439697,6.233333333333334,0
3.5493509769439697,1.4666666666666666,1
3.5493509769439697,8.233333333333334,2
3.5493509769439697,10.4,3
3.5647568702697754,6.233333333333334,0
3.5647568702697754,1.1,1
3.5647568702697754,8.233333333333334,2
3.5647568702697754,10.4,3
3.5770809650421143,6.233333333333334,0
3.5770809650421143,1.1,1
3.5770809650421143,8.233333333333334,2
3.5770809650421143,10.4,3
3.5918848514556885,6.233333333333334,0
3.5918848514556885,1.1,1
3.5918848514556885,8.233333333333334,2
3.5918848514556885,10.4,3
3.6048460006713867,6.233333333333334,0
3.6048460006713867,1.1,1
3.6048460006713867,8.233333333333334,2
3.6048460006713867,10.4,3
3.6182498931884766,6.233333333333334,0
3.6182498931884766,1.1,1
3.6182498931884766,8.233333333333334,2
3.6182498931884766,10.4,3
3.633094072341919,6.233333333333334,0
3.633094072341919,1.1,1
3.633094072341919,8.233333333333334,2
3.633094072341919,10.4,3
3.658982038497925,6.233333333333334,0
3.658982038497925,1.1,1
3.658982038497925,8.233333333333334,2
3.658982038497925,10.4,3
3.6750330924987793,6.233333333333334,0
3.6750330924987793,1.1,1
3.6750330924987793,8.233333333333334,2
3.6750330924987793,10.4,3
3.691756010055542,6.233333333333334,0
3.691756010055542,1.1,1
3.691756010055542,8.233333333333334,2
3.691756010055542,10.4,3
3.7062041759490967,6.233333333333334,0
3.7062041759490967,1.4666666666666666,1
3.7062041759490967,12.4,2
3.7062041759490967,10.4,3
3.7218620777130127,6.233333333333334,0
3.7218620777130127,1.4666666666666666,1
3.7218620777130127,12.4,2
3.7218620777130127,10.4,3
3.7390828132629395,6.233333333333334,0
3.7390828132629395,1.4666666666666666,1
3.7390828132629395,12.4,2
3.7390828132629395,10.4,3
3.754089832305908,6.233333333333334,0
3.754089832305908,1.4666666666666666,1
3.754089832305908,12.4,2
3.754089832305908,10.4,3
3.7700629234313965,6.233333333333334,0
3.7700629234313965,1.4666666666666666,1
3.7700629234313965,12.4,2
3.7700629234313965,10.4,3
3.785863161087036,6.233333333333334,0
3.785863161087036,1.4666666666666666,1
3.785863161087036,12.4,2
3.785863161087036,10.4,3
3.7999699115753174,6.233333333333334,0
3.7999699115753174,1.4666666666666666,1
3.7999699115753174,12.4,2
3.7999699115753174,10.4,3
3.8264570236206055,6.233333333333334,0
3.8264570236206055,1.4666666666666666,1
3.8264570236206055,12.4,2
3.8264570236206055,10.4,3
3.840427875518799,6.233333333333334,0
3.840427875518799,1.4666666666666666,1
3.840427875518799,12.4,2
3.840427875518799,10.4,3
3.8663551807403564,6.233333333333334,0
3.8663551807403564,1.4666666666666666,1
3.8663551807403564,12.4,2
3.8663551807403564,10.4,3
3.89078688621521,6.233333333333334,0
3.89078688621521,1.1,1
3.89078688621521,12.4,2
3.89078688621521,10.4,3
3.912544012069702,6.233333333333334,0
3.912544012069702,1.1,1
3.912544012069702,12.4,2
3.912544012069702,10.4,3
3.9283108711242676,6.233333333333334,0
3.9283108711242676,1.4666666666666666,1
3.9283108711242676,12.4,2
3.9283108711242676,10.4,3
3.953321933746338,6.233333333333334,0
3.953321933746338,1.4666666666666666,1
3.953321933746338,12.4,2
3.953321933746338,10.4,3
4.001437187194824,6.233333333333334,0
4.001437187194824,1.1,1
4.001437187194824,12.4,2
4.001437187194824,10.4,3
4.037099838256836,6.233333333333334,0
4.037099838256836,1.1,1
4.037099838256836,12.4,2
4.037099838256836,10.4,3
4.053002834320068,6.233333333333334,0
4.053002834320068,1.1,1
4.053002834320068,12.4,2
4.053002834320068,10.4,3
4.065875768661499,6.233333333333334,0
4.065875768661499,1.1,1
4.065875768661499,12.4,2
4.065875768661499,10.4,3
4.0861780643463135,6.233333333333334,0
4.0861780643463135,1.1,1
4.0861780643463135,12.4,2
